price,total,transaction_date,type,units_traded,timestamp,count
0,0,0,0,0,2023-05-09 00:03:49.450988,0
0,0,0,0,0,2023-05-09 00:03:50.451141,0
0,0,0,0,0,2023-05-09 00:03:51.451901,0
0,0,0,0,0,2023-05-09 00:03:52.452433,0
0,0,0,0,0,2023-05-09 00:03:53.452927,0
0,0,0,0,0,2023-05-09 00:03:54.453553,0
0,0,0,0,0,2023-05-09 00:03:55.454417,0
0,0,0,0,0,2023-05-09 00:03:56.455194,0
0,0,0,0,0,2023-05-09 00:03:57.455883,0
0,0,0,0,0,2023-05-09 00:03:58.456104,0
0,0,0,0,0,2023-05-09 00:03:59.456715,0
0,0,0,0,0,2023-05-09 00:04:01.457683,0
0,0,0,0,0,2023-05-09 00:04:02.457927,0
0,0,0,0,0,2023-05-09 00:04:03.458880,0
0,0,0,0,0,2023-05-09 00:04:05.460176,0
0,0,0,0,0,2023-05-09 00:04:07.461276,0
0,0,0,0,0,2023-05-09 00:04:08.461976,0
0,0,0,0,0,2023-05-09 00:04:10.462900,0
0,0,0,0,0,2023-05-09 00:04:11.463651,0
0,0,0,0,0,2023-05-09 00:04:12.464393,0
0,0,0,0,0,2023-05-09 00:04:13.464992,0
0,0,0,0,0,2023-05-09 00:04:14.465012,0
0,0,0,0,0,2023-05-09 00:04:15.465763,0
0,0,0,0,0,2023-05-09 00:04:16.466800,0
0,0,0,0,0,2023-05-09 00:04:17.467312,0
0,0,0,0,0,2023-05-09 00:04:19.468176,0
0,0,0,0,0,2023-05-09 00:04:21.468866,0
0,0,0,0,0,2023-05-09 00:04:23.470345,0
0,0,0,0,0,2023-05-09 00:04:24.470441,0
0,0,0,0,0,2023-05-09 00:04:26.470972,0
0,0,0,0,0,2023-05-09 00:04:30.473061,0
0,0,0,0,0,2023-05-09 00:04:32.474999,0
0,0,0,0,0,2023-05-09 00:04:33.475927,0
0,0,0,0,0,2023-05-09 00:04:34.476907,0
0,0,0,0,0,2023-05-09 00:04:35.477779,0
0,0,0,0,0,2023-05-09 00:04:36.478733,0
0,0,0,0,0,2023-05-09 00:04:37.479251,0
0,0,0,0,0,2023-05-09 00:04:40.480720,0
0,0,0,0,0,2023-05-09 00:04:42.481822,0
0,0,0,0,0,2023-05-09 00:04:46.484101,0
0,0,0,0,0,2023-05-09 00:04:52.487584,0
0,0,0,0,0,2023-05-09 00:04:53.488052,0
0,0,0,0,0,2023-05-09 00:04:56.489632,0
0,0,0,0,0,2023-05-09 00:04:59.490917,0
0,0,0,0,0,2023-05-09 00:05:00.491600,0
0,0,0,0,0,2023-05-09 00:05:02.493301,0
0,0,0,0,0,2023-05-09 00:05:04.494192,0
0,0,0,0,0,2023-05-09 00:05:05.494545,0
0,0,0,0,0,2023-05-09 00:05:06.494670,0
0,0,0,0,0,2023-05-09 00:05:08.495946,0
0,0,0,0,0,2023-05-09 00:05:09.496604,0
0,0,0,0,0,2023-05-09 00:05:10.497476,0
0,0,0,0,0,2023-05-09 00:05:11.498227,0
0,0,0,0,0,2023-05-09 00:05:14.498744,0
0,0,0,0,0,2023-05-09 00:05:15.499718,0
0,0,0,0,0,2023-05-09 00:05:16.499953,0
0,0,0,0,0,2023-05-09 00:05:18.501561,0
0,0,0,0,0,2023-05-09 00:05:20.502716,0
0,0,0,0,0,2023-05-09 00:05:22.504029,0
0,0,0,0,0,2023-05-09 00:05:23.504576,0
0,0,0,0,0,2023-05-09 00:05:25.504840,0
0,0,0,0,0,2023-05-09 00:05:26.505778,0
0,0,0,0,0,2023-05-09 00:05:27.506571,0
0,0,0,0,0,2023-05-09 00:05:28.506837,0
0,0,0,0,0,2023-05-09 00:05:30.507755,0
0,0,0,0,0,2023-05-09 00:05:32.508941,0
0,0,0,0,0,2023-05-09 00:05:35.510832,0
0,0,0,0,0,2023-05-09 00:05:36.511720,0
0,0,0,0,0,2023-05-09 00:05:37.512213,0
0,0,0,0,0,2023-05-09 00:05:38.512311,0
0,0,0,0,0,2023-05-09 00:05:40.513430,0
0,0,0,0,0,2023-05-09 00:05:42.514697,0
0,0,0,0,0,2023-05-09 00:05:44.515628,0
0,0,0,0,0,2023-05-09 00:05:45.516382,0
0,0,0,0,0,2023-05-09 00:05:46.516526,0
0,0,0,0,0,2023-05-09 00:05:47.516676,0
0,0,0,0,0,2023-05-09 00:05:48.517923,0
0,0,0,0,0,2023-05-09 00:05:49.518483,0
0,0,0,0,0,2023-05-09 00:05:51.520385,0
0,0,0,0,0,2023-05-09 00:05:52.521241,0
0,0,0,0,0,2023-05-09 00:05:53.521279,0
0,0,0,0,0,2023-05-09 00:05:54.521623,0
0,0,0,0,0,2023-05-09 00:05:58.523566,0
0,0,0,0,0,2023-05-09 00:05:59.523885,0
0,0,0,0,0,2023-05-09 00:06:00.524150,0
0,0,0,0,0,2023-05-09 00:06:01.524331,0
0,0,0,0,0,2023-05-09 00:06:02.524331,0
0,0,0,0,0,2023-05-09 00:06:03.524575,0
0,0,0,0,0,2023-05-09 00:06:04.524851,0
0,0,0,0,0,2023-05-09 00:06:06.525337,0
0,0,0,0,0,2023-05-09 00:06:08.526820,0
0,0,0,0,0,2023-05-09 00:06:09.527808,0
0,0,0,0,0,2023-05-09 00:06:10.527893,0
0,0,0,0,0,2023-05-09 00:06:12.528012,0
0,0,0,0,0,2023-05-09 00:06:13.528939,0
0,0,0,0,0,2023-05-09 00:06:15.530493,0
0,0,0,0,0,2023-05-09 00:06:17.531092,0
0,0,0,0,0,2023-05-09 00:06:18.532090,0
0,0,0,0,0,2023-05-09 00:06:19.532984,0
0,0,0,0,0,2023-05-09 00:06:20.533009,0
0,0,0,0,0,2023-05-09 00:06:22.533455,0
0,0,0,0,0,2023-05-09 00:06:23.533972,0
0,0,0,0,0,2023-05-09 00:06:25.534310,0
0,0,0,0,0,2023-05-09 00:06:26.534370,0
0,0,0,0,0,2023-05-09 00:06:27.534551,0
0,0,0,0,0,2023-05-09 00:06:28.535109,0
0,0,0,0,0,2023-05-09 00:06:29.536003,0
0,0,0,0,0,2023-05-09 00:06:30.536472,0
0,0,0,0,0,2023-05-09 00:06:31.536553,0
0,0,0,0,0,2023-05-09 00:06:32.536904,0
0,0,0,0,0,2023-05-09 00:06:33.536904,0
0,0,0,0,0,2023-05-09 00:06:35.537078,0
0,0,0,0,0,2023-05-09 00:06:36.537407,0
0,0,0,0,0,2023-05-09 00:06:37.537732,0
0,0,0,0,0,2023-05-09 00:06:38.537735,0
0,0,0,0,0,2023-05-09 00:06:39.538083,0
0,0,0,0,0,2023-05-09 00:06:40.538577,0
0,0,0,0,0,2023-05-09 00:06:41.538829,0
0,0,0,0,0,2023-05-09 00:06:42.539264,0
0,0,0,0,0,2023-05-09 00:06:43.539618,0
0,0,0,0,0,2023-05-09 00:06:45.540718,0
0,0,0,0,0,2023-05-09 00:06:46.541074,0
0,0,0,0,0,2023-05-09 00:06:49.542499,0
0,0,0,0,0,2023-05-09 00:06:50.543498,0
0,0,0,0,0,2023-05-09 00:06:51.543584,0
0,0,0,0,0,2023-05-09 00:06:52.543586,0
0,0,0,0,0,2023-05-09 00:06:53.543712,0
0,0,0,0,0,2023-05-09 00:06:54.544633,0
0,0,0,0,0,2023-05-09 00:06:55.545539,0
0,0,0,0,0,2023-05-09 00:06:56.545540,0
0,0,0,0,0,2023-05-09 00:06:57.546123,0
0,0,0,0,0,2023-05-09 00:06:58.546762,0
0,0,0,0,0,2023-05-09 00:06:59.546894,0
0,0,0,0,0,2023-05-09 00:07:00.547863,0
0,0,0,0,0,2023-05-09 00:07:01.548801,0
0,0,0,0,0,2023-05-09 00:07:02.549517,0
0,0,0,0,0,2023-05-09 00:07:03.550476,0
0,0,0,0,0,2023-05-09 00:07:04.550991,0
0,0,0,0,0,2023-05-09 00:07:05.551196,0
0,0,0,0,0,2023-05-09 00:07:06.551658,0
0,0,0,0,0,2023-05-09 00:07:07.552168,0
0,0,0,0,0,2023-05-09 00:07:08.552521,0
0,0,0,0,0,2023-05-09 00:07:09.552564,0
0,0,0,0,0,2023-05-09 00:07:10.552986,0
0,0,0,0,0,2023-05-09 00:07:11.553240,0
0,0,0,0,0,2023-05-09 00:07:12.553566,0
0,0,0,0,0,2023-05-09 00:07:13.554175,0
0,0,0,0,0,2023-05-09 00:07:14.555083,0
0,0,0,0,0,2023-05-09 00:07:15.555359,0
0,0,0,0,0,2023-05-09 00:07:16.556356,0
0,0,0,0,0,2023-05-09 00:07:18.556539,0
0,0,0,0,0,2023-05-09 00:07:20.557432,0
0,0,0,0,0,2023-05-09 00:07:21.557722,0
0,0,0,0,0,2023-05-09 00:07:22.557756,0
0,0,0,0,0,2023-05-09 00:07:23.557827,0
0,0,0,0,0,2023-05-09 00:07:24.558401,0
0,0,0,0,0,2023-05-09 00:07:26.559744,0
0,0,0,0,0,2023-05-09 00:07:27.559746,0
0,0,0,0,0,2023-05-09 00:07:28.560749,0
0,0,0,0,0,2023-05-09 00:07:29.560938,0
0,0,0,0,0,2023-05-09 00:07:30.561611,0
0,0,0,0,0,2023-05-09 00:07:31.561915,0
0,0,0,0,0,2023-05-09 00:07:32.561974,0
0,0,0,0,0,2023-05-09 00:07:33.562054,0
0,0,0,0,0,2023-05-09 00:07:34.563006,0
0,0,0,0,0,2023-05-09 00:07:35.563537,0
0,0,0,0,0,2023-05-09 00:07:36.564445,0
0,0,0,0,0,2023-05-09 00:07:37.565184,0
0,0,0,0,0,2023-05-09 00:07:39.566622,0
0,0,0,0,0,2023-05-09 00:07:40.567609,0
0,0,0,0,0,2023-05-09 00:07:41.567699,0
0,0,0,0,0,2023-05-09 00:07:42.568621,0
0,0,0,0,0,2023-05-09 00:07:43.569629,0
0,0,0,0,0,2023-05-09 00:07:44.570379,0
0,0,0,0,0,2023-05-09 00:07:45.570388,0
0,0,0,0,0,2023-05-09 00:07:46.570461,0
0,0,0,0,0,2023-05-09 00:07:48.571673,0
0,0,0,0,0,2023-05-09 00:07:49.572659,0
0,0,0,0,0,2023-05-09 00:07:50.573166,0
0,0,0,0,0,2023-05-09 00:07:51.574060,0
0,0,0,0,0,2023-05-09 00:07:52.574459,0
0,0,0,0,0,2023-05-09 00:07:53.574889,0
0,0,0,0,0,2023-05-09 00:07:54.575858,0
0,0,0,0,0,2023-05-09 00:07:55.576797,0
0,0,0,0,0,2023-05-09 00:07:56.577127,0
0,0,0,0,0,2023-05-09 00:07:57.577649,0
0,0,0,0,0,2023-05-09 00:07:58.578270,0
0,0,0,0,0,2023-05-09 00:07:59.578298,0
0,0,0,0,0,2023-05-09 00:08:00.578771,0
0,0,0,0,0,2023-05-09 00:08:01.579534,0
0,0,0,0,0,2023-05-09 00:08:02.580198,0
0,0,0,0,0,2023-05-09 00:08:03.580254,0
0,0,0,0,0,2023-05-09 00:08:04.580255,0
0,0,0,0,0,2023-05-09 00:08:05.580684,0
0,0,0,0,0,2023-05-09 00:08:09.611991,0
0,0,0,0,0,2023-05-09 00:08:10.612115,0
0,0,0,0,0,2023-05-09 00:08:11.612562,0
0,0,0,0,0,2023-05-09 00:08:12.613076,0
0,0,0,0,0,2023-05-09 00:08:14.614722,0
0,0,0,0,0,2023-05-09 00:08:16.615066,0
0,0,0,0,0,2023-05-09 00:08:17.615678,0
0,0,0,0,0,2023-05-09 00:08:20.617900,0
0,0,0,0,0,2023-05-09 00:08:21.618251,0
0,0,0,0,0,2023-05-09 00:08:30.623446,0
0,0,0,0,0,2023-05-09 00:08:32.624145,0
0,0,0,0,0,2023-05-09 00:08:33.624966,0
0,0,0,0,0,2023-05-09 00:08:34.625424,0
0,0,0,0,0,2023-05-09 00:08:35.626243,0
0,0,0,0,0,2023-05-09 00:08:36.626524,0
0,0,0,0,0,2023-05-09 00:08:37.627346,0
0,0,0,0,0,2023-05-09 00:08:38.628353,0
0,0,0,0,0,2023-05-09 00:08:39.628480,0
0,0,0,0,0,2023-05-09 00:08:40.629471,0
0,0,0,0,0,2023-05-09 00:08:41.629855,0
0,0,0,0,0,2023-05-09 00:08:42.629963,0
0,0,0,0,0,2023-05-09 00:08:43.630479,0
0,0,0,0,0,2023-05-09 00:08:44.631026,0
0,0,0,0,0,2023-05-09 00:08:45.631926,0
0,0,0,0,0,2023-05-09 00:08:46.632004,0
0,0,0,0,0,2023-05-09 00:08:48.632352,0
0,0,0,0,0,2023-05-09 00:08:49.633348,0
0,0,0,0,0,2023-05-09 00:08:50.633599,0
0,0,0,0,0,2023-05-09 00:08:51.634086,0
0,0,0,0,0,2023-05-09 00:08:52.635017,0
0,0,0,0,0,2023-05-09 00:08:53.635018,0
0,0,0,0,0,2023-05-09 00:08:54.635029,0
0,0,0,0,0,2023-05-09 00:08:55.635094,0
0,0,0,0,0,2023-05-09 00:08:56.635283,0
0,0,0,0,0,2023-05-09 00:08:57.635501,0
0,0,0,0,0,2023-05-09 00:08:58.635510,0
0,0,0,0,0,2023-05-09 00:08:59.635588,0
0,0,0,0,0,2023-05-09 00:09:00.636511,0
0,0,0,0,0,2023-05-09 00:09:01.637127,0
0,0,0,0,0,2023-05-09 00:09:02.637632,0
0,0,0,0,0,2023-05-09 00:09:03.637640,0
0,0,0,0,0,2023-05-09 00:09:04.638230,0
0,0,0,0,0,2023-05-09 00:09:05.638310,0
0,0,0,0,0,2023-05-09 00:09:06.639222,0
0,0,0,0,0,2023-05-09 00:09:11.642249,0
0,0,0,0,0,2023-05-09 00:09:12.642358,0
0,0,0,0,0,2023-05-09 00:09:13.643353,0
0,0,0,0,0,2023-05-09 00:09:14.643934,0
0,0,0,0,0,2023-05-09 00:09:15.644380,0
0,0,0,0,0,2023-05-09 00:09:16.645298,0
0,0,0,0,0,2023-05-09 00:09:17.645670,0
0,0,0,0,0,2023-05-09 00:09:18.646051,0
0,0,0,0,0,2023-05-09 00:09:19.646238,0
0,0,0,0,0,2023-05-09 00:09:20.647158,0
0,0,0,0,0,2023-05-09 00:09:21.647244,0
0,0,0,0,0,2023-05-09 00:09:22.648222,0
0,0,0,0,0,2023-05-09 00:09:23.648313,0
0,0,0,0,0,2023-05-09 00:09:24.649230,0
0,0,0,0,0,2023-05-09 00:09:25.649310,0
0,0,0,0,0,2023-05-09 00:09:26.650234,0
0,0,0,0,0,2023-05-09 00:09:27.650322,0
0,0,0,0,0,2023-05-09 00:09:28.650431,0
0,0,0,0,0,2023-05-09 00:09:29.650789,0
0,0,0,0,0,2023-05-09 00:09:30.650798,0
0,0,0,0,0,2023-05-09 00:09:31.651704,0
0,0,0,0,0,2023-05-09 00:09:32.652595,0
0,0,0,0,0,2023-05-09 00:09:33.652783,0
0,0,0,0,0,2023-05-09 00:09:34.652784,0
0,0,0,0,0,2023-05-09 00:09:35.653449,0
0,0,0,0,0,2023-05-09 00:09:36.653533,0
0,0,0,0,0,2023-05-09 00:09:37.654384,0
0,0,0,0,0,2023-05-09 00:09:38.654386,0
0,0,0,0,0,2023-05-09 00:09:39.655361,0
0,0,0,0,0,2023-05-09 00:09:40.656043,0
0,0,0,0,0,2023-05-09 00:09:41.656541,0
0,0,0,0,0,2023-05-09 00:09:42.657301,0
0,0,0,0,0,2023-05-09 00:09:44.658296,0
0,0,0,0,0,2023-05-09 00:09:45.658514,0
0,0,0,0,0,2023-05-09 00:09:46.659434,0
0,0,0,0,0,2023-05-09 00:09:47.659743,0
0,0,0,0,0,2023-05-09 00:09:48.660679,0
0,0,0,0,0,2023-05-09 00:09:49.660694,0
0,0,0,0,0,2023-05-09 00:09:50.660920,0
0,0,0,0,0,2023-05-09 00:09:51.661692,0
0,0,0,0,0,2023-05-09 00:09:52.662310,0
0,0,0,0,0,2023-05-09 00:09:53.662329,0
0,0,0,0,0,2023-05-09 00:09:54.663193,0
0,0,0,0,0,2023-05-09 00:09:55.663835,0
0,0,0,0,0,2023-05-09 00:09:56.664533,0
0,0,0,0,0,2023-05-09 00:09:57.665068,0
0,0,0,0,0,2023-05-09 00:09:58.665408,0
0,0,0,0,0,2023-05-09 00:09:59.666182,0
0,0,0,0,0,2023-05-09 00:10:00.667166,0
0,0,0,0,0,2023-05-09 00:10:01.667177,0
0,0,0,0,0,2023-05-09 00:10:02.667332,0
0,0,0,0,0,2023-05-09 00:10:04.667861,0
0,0,0,0,0,2023-05-09 00:10:05.668764,0
0,0,0,0,0,2023-05-09 00:10:06.668774,0
0,0,0,0,0,2023-05-09 00:10:07.669475,0
0,0,0,0,0,2023-05-09 00:10:09.669827,0
0,0,0,0,0,2023-05-09 00:10:10.670543,0
0,0,0,0,0,2023-05-09 00:10:11.670566,0
0,0,0,0,0,2023-05-09 00:10:12.670642,0
0,0,0,0,0,2023-05-09 00:10:14.671661,0
0,0,0,0,0,2023-05-09 00:10:15.671817,0
0,0,0,0,0,2023-05-09 00:10:16.671864,0
0,0,0,0,0,2023-05-09 00:10:17.671915,0
0,0,0,0,0,2023-05-09 00:10:21.673369,0
0,0,0,0,0,2023-05-09 00:10:24.675019,0
0,0,0,0,0,2023-05-09 00:10:27.676488,0
0,0,0,0,0,2023-05-09 00:10:28.676568,0
0,0,0,0,0,2023-05-09 00:10:30.677757,0
0,0,0,0,0,2023-05-09 00:10:32.678839,0
0,0,0,0,0,2023-05-09 00:10:33.679756,0
0,0,0,0,0,2023-05-09 00:10:34.680358,0
0,0,0,0,0,2023-05-09 00:10:35.680360,0
0,0,0,0,0,2023-05-09 00:10:36.681359,0
0,0,0,0,0,2023-05-09 00:10:37.682299,0
0,0,0,0,0,2023-05-09 00:10:38.682382,0
0,0,0,0,0,2023-05-09 00:10:41.684417,0
0,0,0,0,0,2023-05-09 00:10:42.684712,0
0,0,0,0,0,2023-05-09 00:10:43.684823,0
0,0,0,0,0,2023-05-09 00:10:44.685819,0
0,0,0,0,0,2023-05-09 00:10:45.686357,0
0,0,0,0,0,2023-05-09 00:10:46.686968,0
0,0,0,0,0,2023-05-09 00:10:47.687490,0
0,0,0,0,0,2023-05-09 00:10:48.688408,0
0,0,0,0,0,2023-05-09 00:10:51.690166,0
0,0,0,0,0,2023-05-09 00:10:53.690404,0
0,0,0,0,0,2023-05-09 00:10:54.690607,0
0,0,0,0,0,2023-05-09 00:10:55.691524,0
