price,total,transaction_date,type,units_traded,timestamp,count
0,0,0,0,0,2023-05-08 21:10:58.189223,0
0,0,0,0,0,2023-05-08 21:10:59.189443,0
0,0,0,0,0,2023-05-08 21:11:00.190165,0
0,0,0,0,0,2023-05-08 21:11:01.190682,0
0,0,0,0,0,2023-05-08 21:11:02.191210,0
0,0,0,0,0,2023-05-08 21:11:03.191556,0
0,0,0,0,0,2023-05-08 21:11:04.192498,0
0,0,0,0,0,2023-05-08 21:11:05.192581,0
0,0,0,0,0,2023-05-08 21:11:06.193598,0
0,0,0,0,0,2023-05-08 21:11:07.193864,0
0,0,0,0,0,2023-05-08 21:11:08.194286,0
0,0,0,0,0,2023-05-08 21:11:09.194447,0
0,0,0,0,0,2023-05-08 21:11:11.196061,0
0,0,0,0,0,2023-05-08 21:11:12.197019,0
0,0,0,0,0,2023-05-08 21:11:13.197830,0
0,0,0,0,0,2023-05-08 21:11:15.199387,0
0,0,0,0,0,2023-05-08 21:11:16.200245,0
0,0,0,0,0,2023-05-08 21:11:17.201207,0
0,0,0,0,0,2023-05-08 21:11:19.202029,0
0,0,0,0,0,2023-05-08 21:11:23.204868,0
0,0,0,0,0,2023-05-08 21:11:24.205255,0
0,0,0,0,0,2023-05-08 21:11:25.205468,0
0,0,0,0,0,2023-05-08 21:11:26.205524,0
0,0,0,0,0,2023-05-08 21:11:27.206065,0
0,0,0,0,0,2023-05-08 21:11:29.750182,0
0,0,0,0,0,2023-05-08 21:11:30.750647,0
0,0,0,0,0,2023-05-08 21:11:31.750879,0
0,0,0,0,0,2023-05-08 21:11:32.751008,0
0,0,0,0,0,2023-05-08 21:11:33.751443,0
0,0,0,0,0,2023-05-08 21:11:34.751463,0
0,0,0,0,0,2023-05-08 21:11:35.752277,0
0,0,0,0,0,2023-05-08 21:11:36.753074,0
0,0,0,0,0,2023-05-08 21:11:37.753100,0
0,0,0,0,0,2023-05-08 21:11:38.753626,0
0,0,0,0,0,2023-05-08 21:11:39.754432,0
0,0,0,0,0,2023-05-08 21:11:40.754706,0
0,0,0,0,0,2023-05-08 21:11:42.756228,0
0,0,0,0,0,2023-05-08 21:11:44.756497,0
0,0,0,0,0,2023-05-08 21:11:45.757100,0
0,0,0,0,0,2023-05-08 21:11:46.757728,0
0,0,0,0,0,2023-05-08 21:11:47.758330,0
0,0,0,0,0,2023-05-08 21:11:48.758958,0
0,0,0,0,0,2023-05-08 21:11:49.759014,0
0,0,0,0,0,2023-05-08 21:11:50.759456,0
0,0,0,0,0,2023-05-08 21:11:51.760415,0
0,0,0,0,0,2023-05-08 21:11:52.761308,0
0,0,0,0,0,2023-05-08 21:11:53.761474,0
0,0,0,0,0,2023-05-08 21:11:54.761828,0
0,0,0,0,0,2023-05-08 21:11:55.762092,0
0,0,0,0,0,2023-05-08 21:11:56.762599,0
0,0,0,0,0,2023-05-08 21:11:57.763286,0
0,0,0,0,0,2023-05-08 21:11:58.764059,0
0,0,0,0,0,2023-05-08 21:11:59.764309,0
0,0,0,0,0,2023-05-08 21:12:00.765061,0
0,0,0,0,0,2023-05-08 21:12:01.765671,0
0,0,0,0,0,2023-05-08 21:12:02.766449,0
0,0,0,0,0,2023-05-08 21:12:03.766506,0
0,0,0,0,0,2023-05-08 21:12:04.767364,0
0,0,0,0,0,2023-05-08 21:12:06.768719,0
0,0,0,0,0,2023-05-08 21:12:07.769529,0
0,0,0,0,0,2023-05-08 21:12:08.770235,0
0,0,0,0,0,2023-05-08 21:12:09.770698,0
0,0,0,0,0,2023-05-08 21:12:10.770803,0
0,0,0,0,0,2023-05-08 21:12:15.774045,0
0,0,0,0,0,2023-05-08 21:12:16.774819,0
0,0,0,0,0,2023-05-08 21:12:17.775779,0
0,0,0,0,0,2023-05-08 21:12:18.777067,0
0,0,0,0,0,2023-05-08 21:12:19.777969,0
0,0,0,0,0,2023-05-08 21:12:20.778902,0
0,0,0,0,0,2023-05-08 21:12:21.779547,0
0,0,0,0,0,2023-05-08 21:12:22.780474,0
0,0,0,0,0,2023-05-08 21:12:24.780974,0
0,0,0,0,0,2023-05-08 21:12:25.781947,0
0,0,0,0,0,2023-05-08 21:12:26.782345,0
0,0,0,0,0,2023-05-08 21:12:27.782441,0
0,0,0,0,0,2023-05-08 21:12:28.782834,0
0,0,0,0,0,2023-05-08 21:12:29.783224,0
0,0,0,0,0,2023-05-08 21:12:30.783311,0
0,0,0,0,0,2023-05-08 21:12:31.783678,0
0,0,0,0,0,2023-05-08 21:12:32.784656,0
0,0,0,0,0,2023-05-08 21:12:33.785224,0
0,0,0,0,0,2023-05-08 21:12:34.785238,0
0,0,0,0,0,2023-05-08 21:12:35.786023,0
0,0,0,0,0,2023-05-08 21:12:36.786280,0
0,0,0,0,0,2023-05-08 21:12:37.786311,0
0,0,0,0,0,2023-05-08 21:12:38.787131,0
0,0,0,0,0,2023-05-08 21:12:39.787465,0
0,0,0,0,0,2023-05-08 21:12:40.788358,0
0,0,0,0,0,2023-05-08 21:12:41.789286,0
0,0,0,0,0,2023-05-08 21:12:42.789327,0
0,0,0,0,0,2023-05-08 21:12:47.792125,0
0,0,0,0,0,2023-05-08 21:12:48.792764,0
0,0,0,0,0,2023-05-08 21:12:49.793064,0
0,0,0,0,0,2023-05-08 21:12:50.793238,0
0,0,0,0,0,2023-05-08 21:12:51.793792,0
0,0,0,0,0,2023-05-08 21:12:52.794150,0
0,0,0,0,0,2023-05-08 21:12:53.794187,0
0,0,0,0,0,2023-05-08 21:12:54.795128,0
0,0,0,0,0,2023-05-08 21:12:55.796677,0
0,0,0,0,0,2023-05-08 21:12:56.796752,0
0,0,0,0,0,2023-05-08 21:12:57.796883,0
0,0,0,0,0,2023-05-08 21:12:58.797240,0
0,0,0,0,0,2023-05-08 21:12:59.798162,0
0,0,0,0,0,2023-05-08 21:13:00.798459,0
0,0,0,0,0,2023-05-08 21:13:01.799446,0
0,0,0,0,0,2023-05-08 21:13:02.800299,0
0,0,0,0,0,2023-05-08 21:13:04.800780,0
0,0,0,0,0,2023-05-08 21:13:06.801587,0
0,0,0,0,0,2023-05-08 21:13:07.801677,0
0,0,0,0,0,2023-05-08 21:13:08.801710,0
0,0,0,0,0,2023-05-08 21:13:10.803179,0
0,0,0,0,0,2023-05-08 21:13:11.803670,0
0,0,0,0,0,2023-05-08 21:13:12.803871,0
0,0,0,0,0,2023-05-08 21:13:13.804087,0
0,0,0,0,0,2023-05-08 21:13:14.804094,0
0,0,0,0,0,2023-05-08 21:13:15.804967,0
0,0,0,0,0,2023-05-08 21:13:16.805080,0
0,0,0,0,0,2023-05-08 21:13:17.806063,0
0,0,0,0,0,2023-05-08 21:13:19.806982,0
0,0,0,0,0,2023-05-08 21:13:20.807421,0
0,0,0,0,0,2023-05-08 21:13:21.808417,0
0,0,0,0,0,2023-05-08 21:13:22.809162,0
0,0,0,0,0,2023-05-08 21:13:23.809341,0
0,0,0,0,0,2023-05-08 21:13:25.810024,0
0,0,0,0,0,2023-05-08 21:13:26.810633,0
0,0,0,0,0,2023-05-08 21:13:27.811137,0
0,0,0,0,0,2023-05-08 21:13:28.812029,0
0,0,0,0,0,2023-05-08 21:13:29.812923,0
0,0,0,0,0,2023-05-08 21:13:30.813573,0
0,0,0,0,0,2023-05-08 21:13:31.814269,0
0,0,0,0,0,2023-05-08 21:13:32.815210,0
0,0,0,0,0,2023-05-08 21:13:33.815702,0
0,0,0,0,0,2023-05-08 21:13:34.815797,0
0,0,0,0,0,2023-05-08 21:13:35.815999,0
0,0,0,0,0,2023-05-08 21:13:36.816410,0
0,0,0,0,0,2023-05-08 21:13:37.816766,0
0,0,0,0,0,2023-05-08 21:13:38.817602,0
0,0,0,0,0,2023-05-08 21:13:39.817895,0
0,0,0,0,0,2023-05-08 21:13:42.852321,0
0,0,0,0,0,2023-05-08 21:13:43.853190,0
0,0,0,0,0,2023-05-08 21:13:44.853635,0
0,0,0,0,0,2023-05-08 21:13:45.854435,0
0,0,0,0,0,2023-05-08 21:13:46.854551,0
0,0,0,0,0,2023-05-08 21:13:47.855406,0
0,0,0,0,0,2023-05-08 21:13:48.856205,0
0,0,0,0,0,2023-05-08 21:13:49.856598,0
0,0,0,0,0,2023-05-08 21:13:50.857146,0
0,0,0,0,0,2023-05-08 21:13:51.858031,0
0,0,0,0,0,2023-05-08 21:13:52.976041,0
0,0,0,0,0,2023-05-08 21:13:53.976274,0
0,0,0,0,0,2023-05-08 21:13:54.976324,0
0,0,0,0,0,2023-05-08 21:13:55.976847,0
0,0,0,0,0,2023-05-08 21:13:56.976937,0
0,0,0,0,0,2023-05-08 21:13:57.976975,0
0,0,0,0,0,2023-05-08 21:13:59.977628,0
0,0,0,0,0,2023-05-08 21:14:03.979529,0
0,0,0,0,0,2023-05-08 21:14:04.979769,0
0,0,0,0,0,2023-05-08 21:14:05.980413,0
0,0,0,0,0,2023-05-08 21:14:06.981108,0
0,0,0,0,0,2023-05-08 21:14:07.981569,0
0,0,0,0,0,2023-05-08 21:14:08.981630,0
0,0,0,0,0,2023-05-08 21:14:09.982185,0
0,0,0,0,0,2023-05-08 21:14:10.983130,0
0,0,0,0,0,2023-05-08 21:14:11.983403,0
0,0,0,0,0,2023-05-08 21:14:12.983707,0
0,0,0,0,0,2023-05-08 21:14:13.984177,0
0,0,0,0,0,2023-05-08 21:14:14.984601,0
0,0,0,0,0,2023-05-08 21:14:15.984902,0
0,0,0,0,0,2023-05-08 21:14:16.985123,0
0,0,0,0,0,2023-05-08 21:14:17.985130,0
0,0,0,0,0,2023-05-08 21:14:20.260578,0
0,0,0,0,0,2023-05-08 21:14:21.261462,0
0,0,0,0,0,2023-05-08 21:14:22.262141,0
0,0,0,0,0,2023-05-08 21:14:23.262879,0
0,0,0,0,0,2023-05-08 21:14:24.263226,0
0,0,0,0,0,2023-05-08 21:14:25.264107,0
0,0,0,0,0,2023-05-08 21:14:26.264832,0
0,0,0,0,0,2023-05-08 21:14:27.265559,0
0,0,0,0,0,2023-05-08 21:14:29.265836,0
0,0,0,0,0,2023-05-08 21:14:31.267249,0
0,0,0,0,0,2023-05-08 21:14:32.267883,0
0,0,0,0,0,2023-05-08 21:14:33.268664,0
0,0,0,0,0,2023-05-08 21:14:34.268880,0
0,0,0,0,0,2023-05-08 21:14:35.269644,0
0,0,0,0,0,2023-05-08 21:14:36.270267,0
0,0,0,0,0,2023-05-08 21:14:37.270434,0
0,0,0,0,0,2023-05-08 21:14:38.270863,0
0,0,0,0,0,2023-05-08 21:14:39.271640,0
0,0,0,0,0,2023-05-08 21:14:40.271898,0
0,0,0,0,0,2023-05-08 21:14:41.272625,0
0,0,0,0,0,2023-05-08 21:14:42.272914,0
0,0,0,0,0,2023-05-08 21:14:43.273682,0
0,0,0,0,0,2023-05-08 21:14:44.273698,0
0,0,0,0,0,2023-05-08 21:14:45.274225,0
0,0,0,0,0,2023-05-08 21:14:46.274300,0
0,0,0,0,0,2023-05-08 21:14:47.274456,0
0,0,0,0,0,2023-05-08 21:14:48.275133,0
0,0,0,0,0,2023-05-08 21:14:49.275551,0
0,0,0,0,0,2023-05-08 21:14:50.275727,0
0,0,0,0,0,2023-05-08 21:14:51.276199,0
0,0,0,0,0,2023-05-08 21:14:52.276254,0
0,0,0,0,0,2023-05-08 21:14:53.277200,0
0,0,0,0,0,2023-05-08 21:14:54.278198,0
0,0,0,0,0,2023-05-08 21:14:55.278621,0
0,0,0,0,0,2023-05-08 21:14:56.279357,0
0,0,0,0,0,2023-05-08 21:14:57.280067,0
0,0,0,0,0,2023-05-08 21:14:59.281412,0
0,0,0,0,0,2023-05-08 21:15:00.282039,0
0,0,0,0,0,2023-05-08 21:15:02.283050,0
0,0,0,0,0,2023-05-08 21:15:03.283401,0
0,0,0,0,0,2023-05-08 21:15:04.283793,0
0,0,0,0,0,2023-05-08 21:15:05.284772,0
0,0,0,0,0,2023-05-08 21:15:06.284857,0
0,0,0,0,0,2023-05-08 21:15:07.285009,0
0,0,0,0,0,2023-05-08 21:15:08.285502,0
0,0,0,0,0,2023-05-08 21:15:09.285738,0
0,0,0,0,0,2023-05-08 21:15:10.286180,0
0,0,0,0,0,2023-05-08 21:15:11.286379,0
0,0,0,0,0,2023-05-08 21:15:12.286739,0
0,0,0,0,0,2023-05-08 21:15:13.287346,0
0,0,0,0,0,2023-05-08 21:15:14.287809,0
0,0,0,0,0,2023-05-08 21:15:15.288136,0
0,0,0,0,0,2023-05-08 21:15:17.289676,0
0,0,0,0,0,2023-05-08 21:15:19.290365,0
0,0,0,0,0,2023-05-08 21:15:20.290868,0
0,0,0,0,0,2023-05-08 21:15:22.292230,0
0,0,0,0,0,2023-05-08 21:15:23.292275,0
0,0,0,0,0,2023-05-08 21:15:25.293954,0
0,0,0,0,0,2023-05-08 21:15:27.295072,0
0,0,0,0,0,2023-05-08 21:15:28.295965,0
0,0,0,0,0,2023-05-08 21:15:29.296323,0
0,0,0,0,0,2023-05-08 21:15:30.297247,0
0,0,0,0,0,2023-05-08 21:15:31.297657,0
0,0,0,0,0,2023-05-08 21:15:32.298042,0
0,0,0,0,0,2023-05-08 21:15:33.298056,0
0,0,0,0,0,2023-05-08 21:15:35.298778,0
0,0,0,0,0,2023-05-08 21:15:36.299624,0
0,0,0,0,0,2023-05-08 21:15:37.299810,0
0,0,0,0,0,2023-05-08 21:15:38.300083,0
0,0,0,0,0,2023-05-08 21:15:39.300873,0
0,0,0,0,0,2023-05-08 21:15:40.301164,0
0,0,0,0,0,2023-05-08 21:15:41.301209,0
0,0,0,0,0,2023-05-08 21:15:43.302039,0
0,0,0,0,0,2023-05-08 21:15:44.302952,0
0,0,0,0,0,2023-05-08 21:15:45.303446,0
0,0,0,0,0,2023-05-08 21:15:46.303759,0
0,0,0,0,0,2023-05-08 21:15:47.304751,0
0,0,0,0,0,2023-05-08 21:15:48.305387,0
0,0,0,0,0,2023-05-08 21:15:49.306022,0
0,0,0,0,0,2023-05-08 21:15:50.306679,0
0,0,0,0,0,2023-05-08 21:15:51.307583,0
0,0,0,0,0,2023-05-08 21:15:52.308556,0
0,0,0,0,0,2023-05-08 21:15:53.309102,0
0,0,0,0,0,2023-05-08 21:15:55.310380,0
0,0,0,0,0,2023-05-08 21:15:57.310955,0
0,0,0,0,0,2023-05-08 21:15:58.311940,0
0,0,0,0,0,2023-05-08 21:15:59.312036,0
0,0,0,0,0,2023-05-08 21:16:00.312789,0
0,0,0,0,0,2023-05-08 21:16:01.313641,0
0,0,0,0,0,2023-05-08 21:16:02.313665,0
0,0,0,0,0,2023-05-08 21:16:03.313858,0
0,0,0,0,0,2023-05-08 21:16:04.314655,0
0,0,0,0,0,2023-05-08 21:16:05.314789,0
0,0,0,0,0,2023-05-08 21:16:06.315482,0
0,0,0,0,0,2023-05-08 21:16:07.315552,0
0,0,0,0,0,2023-05-08 21:16:08.316216,0
0,0,0,0,0,2023-05-08 21:16:09.316226,0
0,0,0,0,0,2023-05-08 21:16:10.316715,0
0,0,0,0,0,2023-05-08 21:16:11.317231,0
0,0,0,0,0,2023-05-08 21:16:12.317592,0
0,0,0,0,0,2023-05-08 21:16:13.317949,0
0,0,0,0,0,2023-05-08 21:16:14.318129,0
0,0,0,0,0,2023-05-08 21:16:15.318223,0
0,0,0,0,0,2023-05-08 21:16:16.319136,0
0,0,0,0,0,2023-05-08 21:16:18.320153,0
0,0,0,0,0,2023-05-08 21:16:19.320514,0
0,0,0,0,0,2023-05-08 21:16:20.320588,0
0,0,0,0,0,2023-05-08 21:16:21.321588,0
0,0,0,0,0,2023-05-08 21:16:22.322415,0
0,0,0,0,0,2023-05-08 21:16:23.322551,0
0,0,0,0,0,2023-05-08 21:16:24.322916,0
0,0,0,0,0,2023-05-08 21:16:25.323418,0
0,0,0,0,0,2023-05-08 21:16:26.323578,0
0,0,0,0,0,2023-05-08 21:16:27.324102,0
0,0,0,0,0,2023-05-08 21:16:28.324198,0
0,0,0,0,0,2023-05-08 21:16:29.324215,0
0,0,0,0,0,2023-05-08 21:16:30.324345,0
0,0,0,0,0,2023-05-08 21:16:31.324362,0
0,0,0,0,0,2023-05-08 21:16:36.325874,0
0,0,0,0,0,2023-05-08 21:16:37.326679,0
0,0,0,0,0,2023-05-08 21:16:38.327161,0
0,0,0,0,0,2023-05-08 21:16:39.327352,0
0,0,0,0,0,2023-05-08 21:16:40.327380,0
0,0,0,0,0,2023-05-08 21:16:41.327432,0
0,0,0,0,0,2023-05-08 21:16:42.327584,0
0,0,0,0,0,2023-05-08 21:16:43.328008,0
0,0,0,0,0,2023-05-08 21:16:44.328729,0
0,0,0,0,0,2023-05-08 21:16:45.329176,0
0,0,0,0,0,2023-05-08 21:16:46.329212,0
0,0,0,0,0,2023-05-08 21:16:47.329626,0
0,0,0,0,0,2023-05-08 21:16:48.330398,0
0,0,0,0,0,2023-05-08 21:16:49.330719,0
0,0,0,0,0,2023-05-08 21:16:50.330831,0
0,0,0,0,0,2023-05-08 21:16:51.330891,0
0,0,0,0,0,2023-05-08 21:16:52.331279,0
0,0,0,0,0,2023-05-08 21:16:53.331829,0
0,0,0,0,0,2023-05-08 21:16:54.332104,0
0,0,0,0,0,2023-05-08 21:16:55.332713,0
0,0,0,0,0,2023-05-08 21:16:57.333923,0
0,0,0,0,0,2023-05-08 21:16:58.334735,0
0,0,0,0,0,2023-05-08 21:16:59.335178,0
0,0,0,0,0,2023-05-08 21:17:00.335817,0
0,0,0,0,0,2023-05-08 21:17:01.336725,0
0,0,0,0,0,2023-05-08 21:17:02.337409,0
0,0,0,0,0,2023-05-08 21:17:03.337770,0
0,0,0,0,0,2023-05-08 21:17:04.338754,0
0,0,0,0,0,2023-05-08 21:17:05.339559,0
0,0,0,0,0,2023-05-08 21:17:06.339621,0
0,0,0,0,0,2023-05-08 21:17:07.340419,0
0,0,0,0,0,2023-05-08 21:17:11.342687,0
0,0,0,0,0,2023-05-08 21:17:12.343434,0
0,0,0,0,0,2023-05-08 21:17:13.344175,0
0,0,0,0,0,2023-05-08 21:17:14.344497,0
0,0,0,0,0,2023-05-08 21:17:15.344839,0
0,0,0,0,0,2023-05-08 21:17:16.345034,0
0,0,0,0,0,2023-05-08 21:17:17.345087,0
0,0,0,0,0,2023-05-08 21:17:18.346546,0
0,0,0,0,0,2023-05-08 21:17:19.346878,0
0,0,0,0,0,2023-05-08 21:17:20.347450,0
0,0,0,0,0,2023-05-08 21:17:21.347839,0
0,0,0,0,0,2023-05-08 21:17:22.348824,0
0,0,0,0,0,2023-05-08 21:17:23.348881,0
0,0,0,0,0,2023-05-08 21:17:24.349297,0
0,0,0,0,0,2023-05-08 21:17:25.349363,0
0,0,0,0,0,2023-05-08 21:17:26.350227,0
0,0,0,0,0,2023-05-08 21:17:27.350821,0
0,0,0,0,0,2023-05-08 21:17:28.351813,0
0,0,0,0,0,2023-05-08 21:17:29.352202,0
0,0,0,0,0,2023-05-08 21:17:30.352863,0
0,0,0,0,0,2023-05-08 21:17:32.354497,0
0,0,0,0,0,2023-05-08 21:17:33.355186,0
0,0,0,0,0,2023-05-08 21:17:34.355991,0
0,0,0,0,0,2023-05-08 21:17:35.356800,0
0,0,0,0,0,2023-05-08 21:17:36.357293,0
0,0,0,0,0,2023-05-08 21:17:37.357924,0
0,0,0,0,0,2023-05-08 21:17:38.358832,0
0,0,0,0,0,2023-05-08 21:17:39.359709,0
0,0,0,0,0,2023-05-08 21:17:40.360013,0
0,0,0,0,0,2023-05-08 21:17:41.360720,0
0,0,0,0,0,2023-05-08 21:17:42.360720,0
0,0,0,0,0,2023-05-08 21:17:43.361052,0
0,0,0,0,0,2023-05-08 21:17:44.361454,0
0,0,0,0,0,2023-05-08 21:17:45.362290,0
0,0,0,0,0,2023-05-08 21:17:46.363077,0
0,0,0,0,0,2023-05-08 21:17:47.363126,0
0,0,0,0,0,2023-05-08 21:17:48.363956,0
0,0,0,0,0,2023-05-08 21:17:49.364153,0
0,0,0,0,0,2023-05-08 21:17:50.364561,0
0,0,0,0,0,2023-05-08 21:17:51.364961,0
0,0,0,0,0,2023-05-08 21:17:52.365126,0
0,0,0,0,0,2023-05-08 21:17:53.365619,0
0,0,0,0,0,2023-05-08 21:17:54.366246,0
0,0,0,0,0,2023-05-08 21:17:55.366918,0
0,0,0,0,0,2023-05-08 21:17:56.367277,0
0,0,0,0,0,2023-05-08 21:17:57.367729,0
0,0,0,0,0,2023-05-08 21:17:58.368698,0
